id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc
mindsdb@mindsdb_sql__5a7cf55c__sqlalchemy__tortoise-orm,mindsdb/mindsdb_sql,5a7cf55c,sqlalchemy,tortoise-orm,mindsdb@mindsdb_sql__5a7cf55c,sqlalchemy__tortoise-orm,689,688,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,255,0
codewithemad@apyrat__de1852d8__click__plac,codewithemad/apyrat,de1852d8,click,plac,codewithemad@apyrat__de1852d8,click__plac,8,1,True,1,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,126,0
heavenshell@py-doq__75acafb9__toml__tomlkit,heavenshell/py-doq,75acafb9,toml,tomlkit,heavenshell@py-doq__75acafb9,toml__tomlkit,92,92,True,92,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,12,0
unpywall@unpywall__7909fde0__requests__httpx,unpywall/unpywall,7909fde0,requests,httpx,unpywall@unpywall__7909fde0,requests__httpx,26,23,True,22,0.9565217391304348,-1,-1,False,-1,0.9565217391304348,-1,-1.0,False,-1,0.9565217391304348,-1,-1.0,0.9565217391304348,llmmig,,-1,-1,-1,-1,36,0
andreax79@python-securid__ca333b8c__cryptography__pycryptodome,andreax79/python-securid,ca333b8c,cryptography,pycryptodome,andreax79@python-securid__ca333b8c,cryptography__pycryptodome,34,34,True,19,0.5588235294117647,-1,-1,False,-1,0.5588235294117647,-1,-1.0,False,-1,0.5588235294117647,-1,-1.0,0.5588235294117647,llmmig,,-1,-1,-1,-1,13,0
opendilab@di-toolkit__8d728a42__matplotlib__plotly,opendilab/di-toolkit,8d728a42,matplotlib,plotly,opendilab@di-toolkit__8d728a42,matplotlib__plotly,53,51,True,51,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,39,0
giuliorossetti@ash__1106b609__matplotlib__plotly,giuliorossetti/ash,1106b609,matplotlib,plotly,giuliorossetti@ash__1106b609,matplotlib__plotly,80,77,True,70,0.9090909090909091,-1,-1,False,-1,0.9090909090909091,-1,-1.0,False,-1,0.9090909090909091,-1,-1.0,0.9090909090909091,llmmig,,-1,-1,-1,-1,175,0
rick12000@confopt__fbec2fdd__tqdm__progressbar2,rick12000/confopt,fbec2fdd,tqdm,progressbar2,rick12000@confopt__fbec2fdd,tqdm__progressbar2,109,109,True,109,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,24,0
github@stale-repos__0e3c3084__python-dotenv__environs,github/stale-repos,0e3c3084,python-dotenv,environs,github@stale-repos__0e3c3084,python-dotenv__environs,26,26,True,9,0.34615384615384615,-1,-1,False,-1,0.34615384615384615,-1,-1.0,False,-1,0.34615384615384615,-1,-1.0,0.34615384615384615,llmmig,,-1,-1,-1,-1,32,0
junah201@atcoder-readme-stats__c41ed032__beautifulsoup4__pyquery,junah201/atcoder-readme-stats,c41ed032,beautifulsoup4,pyquery,junah201@atcoder-readme-stats__c41ed032,beautifulsoup4__pyquery,7,7,True,1,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,False,-1,0.14285714285714285,-1,-1.0,0.14285714285714285,llmmig,,-1,-1,-1,-1,23,0
pklauke@pycamunda__fdab7274__requests__urllib3,pklauke/pycamunda,fdab7274,requests,urllib3,pklauke@pycamunda__fdab7274,requests__urllib3,999,999,True,474,0.4744744744744745,-1,-1,False,-1,0.4744744744744745,-1,-1.0,False,-1,0.4744744744744745,-1,-1.0,0.4744744744744745,llmmig,,-1,-1,-1,-1,143,0
junah201@atcoder-readme-stats__c41ed032__requests__urllib3,junah201/atcoder-readme-stats,c41ed032,requests,urllib3,junah201@atcoder-readme-stats__c41ed032,requests__urllib3,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,7,0
12932@cf-speedtest__78d9ee1d__requests__urllib3,12932/cf-speedtest,78d9ee1d,requests,urllib3,12932@cf-speedtest__78d9ee1d,requests__urllib3,51,46,True,40,0.8695652173913043,-1,-1,False,-1,0.8695652173913043,-1,-1.0,False,-1,0.8695652173913043,-1,-1.0,0.8695652173913043,llmmig,,-1,-1,-1,-1,118,0
google@github_nonpublic_api__895a9075__requests__treq,google/github_nonpublic_api,895a9075,requests,treq,google@github_nonpublic_api__895a9075,requests__treq,12,12,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,37,0
miguelgrinberg@microblog-api__e250d711__requests__urllib3,miguelgrinberg/microblog-api,e250d711,requests,urllib3,miguelgrinberg@microblog-api__e250d711,requests__urllib3,44,44,True,43,0.9772727272727273,-1,-1,False,-1,0.9772727272727273,-1,-1.0,False,-1,0.9772727272727273,-1,-1.0,0.9772727272727273,llmmig,,-1,-1,-1,-1,29,0
polymarket@py-clob-client__8ced2024__requests__treq,polymarket/py-clob-client,8ced2024,requests,treq,polymarket@py-clob-client__8ced2024,requests__treq,68,68,True,68,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,17,0
sarartur@chess.com__fdd85340__requests__httpx,sarartur/chess.com,fdd85340,requests,httpx,sarartur@chess.com__fdd85340,requests__httpx,103,103,True,7,0.06796116504854369,-1,-1,False,-1,0.06796116504854369,-1,-1.0,False,-1,0.06796116504854369,-1,-1.0,0.06796116504854369,llmmig,,-1,-1,-1,-1,31,0
xchwarze@samsung-tv-ws-api__243b6952__requests__urllib3,xchwarze/samsung-tv-ws-api,243b6952,requests,urllib3,xchwarze@samsung-tv-ws-api__243b6952,requests__urllib3,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,18,0
osmlab@maproulette-python-client__a610f25a__requests__pycurl,osmlab/maproulette-python-client,a610f25a,requests,pycurl,osmlab@maproulette-python-client__a610f25a,requests__pycurl,68,68,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,614,0
avinassh@haxor__8c0cb6be__requests__pycurl,avinassh/haxor,8c0cb6be,requests,pycurl,avinassh@haxor__8c0cb6be,requests__pycurl,31,30,True,15,0.5,-1,-1,False,-1,0.5,-1,-1.0,False,-1,0.5,-1,-1.0,0.5,llmmig,,-1,-1,-1,-1,300,0
abinthomasonline@repopack-py__dc2b9243__chardet__charset-normalizer,abinthomasonline/repopack-py,dc2b9243,chardet,charset-normalizer,abinthomasonline@repopack-py__dc2b9243,chardet__charset-normalizer,21,21,True,21,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,4,0
miguelgrinberg@microblog-api__e250d711__flask__sanic,miguelgrinberg/microblog-api,e250d711,flask,sanic,miguelgrinberg@microblog-api__e250d711,flask__sanic,44,44,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,270,0
j4asper@dmr.py__8f335fd5__aiohttp__httpx,j4asper/dmr.py,8f335fd5,aiohttp,httpx,j4asper@dmr.py__8f335fd5,aiohttp__httpx,13,6,True,6,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,12,0
saleweaver@rapid-rest-client__79aa8970__requests__requests_futures,saleweaver/rapid-rest-client,79aa8970,requests,requests_futures,saleweaver@rapid-rest-client__79aa8970,requests__requests_futures,9,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,22,0
green-api@whatsapp-api-client-python__82b8d509__requests__aiohttp,green-api/whatsapp-api-client-python,82b8d509,requests,aiohttp,green-api@whatsapp-api-client-python__82b8d509,requests__aiohttp,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,387,0
glassonion1@anonypy__2a172285__matplotlib__altair,glassonion1/anonypy,2a172285,matplotlib,altair,glassonion1@anonypy__2a172285,matplotlib__altair,10,10,True,10,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,3,0
pagerduty@pdpyras__a4b14c5c__requests__treq,pagerduty/pdpyras,a4b14c5c,requests,treq,pagerduty@pdpyras__a4b14c5c,requests__treq,25,25,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,539,0
spryngtime@openai-load-balancer__b46dfd82__python-dotenv__environs,spryngtime/openai-load-balancer,b46dfd82,python-dotenv,environs,spryngtime@openai-load-balancer__b46dfd82,python-dotenv__environs,22,22,True,22,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,10,0
opendilab@di-toolkit__8d728a42__click__typer,opendilab/di-toolkit,8d728a42,click,typer,opendilab@di-toolkit__8d728a42,click__typer,53,51,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,57,0
smartystreets@smartystreets-python-sdk__af56ea7f__requests__aiohttp,smartystreets/smartystreets-python-sdk,af56ea7f,requests,aiohttp,smartystreets@smartystreets-python-sdk__af56ea7f,requests__aiohttp,83,83,True,71,0.8554216867469879,-1,-1,False,-1,0.8554216867469879,-1,-1.0,True,74,0.891566265060241,3,0.04225352112676056,0.891566265060241,async_transform,,-1,-1,-1,-1,44,0
infomaniak@certbot-dns-infomaniak__33519931__requests__httpx,infomaniak/certbot-dns-infomaniak,33519931,requests,httpx,infomaniak@certbot-dns-infomaniak__33519931,requests__httpx,11,11,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,110,0
julian@venvs__71ef4365__tqdm__alive-progress,julian/venvs,71ef4365,tqdm,alive-progress,julian@venvs__71ef4365,tqdm__alive-progress,83,82,True,56,0.6829268292682927,-1,-1,False,-1,0.6829268292682927,-1,-1.0,False,-1,0.6829268292682927,-1,-1.0,0.6829268292682927,llmmig,,-1,-1,-1,-1,34,0
jundymek@free-proxy__6e391030__requests__pycurl,jundymek/free-proxy,6e391030,requests,pycurl,jundymek@free-proxy__6e391030,requests__pycurl,17,14,True,13,0.9285714285714286,-1,-1,False,-1,0.9285714285714286,-1,-1.0,False,-1,0.9285714285714286,-1,-1.0,0.9285714285714286,llmmig,,-1,-1,-1,-1,31,0
pymike00@tinychat__cade1f91__requests__httpx,pymike00/tinychat,cade1f91,requests,httpx,pymike00@tinychat__cade1f91,requests__httpx,21,21,True,19,0.9047619047619048,-1,-1,False,-1,0.9047619047619048,-1,-1.0,False,-1,0.9047619047619048,-1,-1.0,0.9047619047619048,llmmig,,-1,-1,-1,-1,80,0
martin-majlis@wikipedia-api__a58db566__requests__aiohttp,martin-majlis/wikipedia-api,a58db566,requests,aiohttp,martin-majlis@wikipedia-api__a58db566,requests__aiohttp,66,66,True,1,0.015151515151515152,-1,-1,False,-1,0.015151515151515152,-1,-1.0,True,1,0.015151515151515152,0,0.0,0.015151515151515152,llmmig,,-1,-1,-1,-1,464,0
cronitorio@cronitor-python__cdbae557__requests__httpx,cronitorio/cronitor-python,cdbae557,requests,httpx,cronitorio@cronitor-python__cdbae557,requests__httpx,18,18,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,16,0
capitalone@edgetest__dfc8b73c__tabulate__prettytable,capitalone/edgetest,dfc8b73c,tabulate,prettytable,capitalone@edgetest__dfc8b73c,tabulate__prettytable,56,36,True,31,0.8611111111111112,-1,-1,False,-1,0.8611111111111112,-1,-1.0,False,-1,0.8611111111111112,-1,-1.0,0.8611111111111112,llmmig,,-1,-1,-1,-1,9,0
internetarchive@openlibrary-client__7e45d512__requests__httpx,internetarchive/openlibrary-client,7e45d512,requests,httpx,internetarchive@openlibrary-client__7e45d512,requests__httpx,46,46,True,44,0.9565217391304348,-1,-1,False,-1,0.9565217391304348,-1,-1.0,False,-1,0.9565217391304348,-1,-1.0,0.9565217391304348,llmmig,,-1,-1,-1,-1,66,0
kmiq@coinbase-advanced-python__660f2f07__requests__httpx,kmiq/coinbase-advanced-python,660f2f07,requests,httpx,kmiq@coinbase-advanced-python__660f2f07,requests__httpx,36,36,True,1,0.027777777777777776,-1,-1,True,1,0.027777777777777776,0,0.0,False,-1,0.027777777777777776,-1,-1.0,0.027777777777777776,llmmig,,-1,-1,-1,-1,150,0
d-rickyy-b@pastepwn__cde6e968__requests__pycurl,d-rickyy-b/pastepwn,cde6e968,requests,pycurl,d-rickyy-b@pastepwn__cde6e968,requests__pycurl,236,234,True,232,0.9914529914529915,-1,-1,False,-1,0.9914529914529915,-1,-1.0,False,-1,0.9914529914529915,-1,-1.0,0.9914529914529915,llmmig,,-1,-1,-1,-1,43,0
electronic-mango@simple-justwatch-python-api__5524c491__httpx__requests,electronic-mango/simple-justwatch-python-api,5524c491,httpx,requests,electronic-mango@simple-justwatch-python-api__5524c491,httpx__requests,35,35,True,35,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,2,0
coguardio@coguard-cli__48207839__requests__treq,coguardio/coguard-cli,48207839,requests,treq,coguardio@coguard-cli__48207839,requests__treq,379,375,True,348,0.928,-1,-1,False,-1,0.928,-1,-1.0,False,-1,0.928,-1,-1.0,0.928,llmmig,,-1,-1,-1,-1,58,0
opendilab@di-toolkit__8d728a42__click__plac,opendilab/di-toolkit,8d728a42,click,plac,opendilab@di-toolkit__8d728a42,click__plac,53,51,True,51,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,55,0
bheinzerling@bpemb__a75008c1__requests__pycurl,bheinzerling/bpemb,a75008c1,requests,pycurl,bheinzerling@bpemb__a75008c1,requests__pycurl,20,20,True,18,0.9,-1,-1,False,-1,0.9,-1,-1.0,False,-1,0.9,-1,-1.0,0.9,llmmig,,-1,-1,-1,-1,31,0
lukasschwab@arxiv.py__a1180d0e__requests__requests_futures,lukasschwab/arxiv.py,a1180d0e,requests,requests_futures,lukasschwab@arxiv.py__a1180d0e,requests__requests_futures,25,22,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,81,0
raphaelm@python-fints__0dc1a801__requests__treq,raphaelm/python-fints,0dc1a801,requests,treq,raphaelm@python-fints__0dc1a801,requests__treq,68,65,True,53,0.8153846153846154,-1,-1,False,-1,0.8153846153846154,-1,-1.0,False,-1,0.8153846153846154,-1,-1.0,0.8153846153846154,llmmig,,-1,-1,-1,-1,5,0
authomize@connectors-rest-api-client__3fa115d3__requests__treq,authomize/connectors-rest-api-client,3fa115d3,requests,treq,authomize@connectors-rest-api-client__3fa115d3,requests__treq,1,1,True,1,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,27,0
git-shogg@finsec__e64e34a9__requests__pycurl,git-shogg/finsec,e64e34a9,requests,pycurl,git-shogg@finsec__e64e34a9,requests__pycurl,7,7,True,1,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,False,-1,0.14285714285714285,-1,-1.0,0.14285714285714285,llmmig,,-1,-1,-1,-1,276,0
saleweaver@rapid-rest-client__79aa8970__requests__urllib3,saleweaver/rapid-rest-client,79aa8970,requests,urllib3,saleweaver@rapid-rest-client__79aa8970,requests__urllib3,9,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,54,0
infomaniak@certbot-dns-infomaniak__33519931__requests__treq,infomaniak/certbot-dns-infomaniak,33519931,requests,treq,infomaniak@certbot-dns-infomaniak__33519931,requests__treq,11,11,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,95,0
jacob-y@django-clean-architecture__103d89e4__requests__httpx,jacob-y/django-clean-architecture,103d89e4,requests,httpx,jacob-y@django-clean-architecture__103d89e4,requests__httpx,15,15,True,12,0.8,-1,-1,False,-1,0.8,-1,-1.0,False,-1,0.8,-1,-1.0,0.8,llmmig,,-1,-1,-1,-1,22,0
coguardio@coguard-cli__48207839__requests__pycurl,coguardio/coguard-cli,48207839,requests,pycurl,coguardio@coguard-cli__48207839,requests__pycurl,379,375,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,436,0
jacob-y@django-clean-architecture__103d89e4__requests__requests_futures,jacob-y/django-clean-architecture,103d89e4,requests,requests_futures,jacob-y@django-clean-architecture__103d89e4,requests__requests_futures,15,15,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,19,0
juanjosalvador@nyaapy__38df01c2__requests__requests_futures,juanjosalvador/nyaapy,38df01c2,requests,requests_futures,juanjosalvador@nyaapy__38df01c2,requests__requests_futures,4,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,15,0
icon-project@icon-sdk-python__50c75a50__requests__treq,icon-project/icon-sdk-python,50c75a50,requests,treq,icon-project@icon-sdk-python__50c75a50,requests__treq,134,130,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,15,0
12932@cf-speedtest__78d9ee1d__requests__treq,12932/cf-speedtest,78d9ee1d,requests,treq,12932@cf-speedtest__78d9ee1d,requests__treq,51,46,True,40,0.8695652173913043,-1,-1,False,-1,0.8695652173913043,-1,-1.0,False,-1,0.8695652173913043,-1,-1.0,0.8695652173913043,llmmig,,-1,-1,-1,-1,14,0
josephbarbierdarnal@pyfonts__49bc8432__matplotlib__plotly,josephbarbierdarnal/pyfonts,49bc8432,matplotlib,plotly,josephbarbierdarnal@pyfonts__49bc8432,matplotlib__plotly,31,30,True,30,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,100,0
python-cas@python-cas__5697dcc5__requests__urllib3,python-cas/python-cas,5697dcc5,requests,urllib3,python-cas@python-cas__5697dcc5,requests__urllib3,21,21,True,20,0.9523809523809523,-1,-1,False,-1,0.9523809523809523,-1,-1.0,False,-1,0.9523809523809523,-1,-1.0,0.9523809523809523,llmmig,,-1,-1,-1,-1,35,0
hwonyo@naver_talk_sdk__bf64ca59__requests__httpx,hwonyo/naver_talk_sdk,bf64ca59,requests,httpx,hwonyo@naver_talk_sdk__bf64ca59,requests__httpx,60,60,True,39,0.65,-1,-1,False,-1,0.65,-1,-1.0,False,-1,0.65,-1,-1.0,0.65,llmmig,,-1,-1,-1,-1,17,0
github@cleanowners__ab30fba5__python-dotenv__dynaconf,github/cleanowners,ab30fba5,python-dotenv,dynaconf,github@cleanowners__ab30fba5,python-dotenv__dynaconf,37,37,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,27,0
datamade@census__dd8b5b5e__requests__aiohttp,datamade/census,dd8b5b5e,requests,aiohttp,datamade@census__dd8b5b5e,requests__aiohttp,17,17,True,17,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,431,0
omadson@fuzzy-c-means__c1195969__tqdm__alive-progress,omadson/fuzzy-c-means,c1195969,tqdm,alive-progress,omadson@fuzzy-c-means__c1195969,tqdm__alive-progress,2,2,True,1,0.5,-1,-1,False,-1,0.5,-1,-1.0,False,-1,0.5,-1,-1.0,0.5,llmmig,,-1,-1,-1,-1,20,0
kmiq@coinbase-advanced-python__660f2f07__requests__treq,kmiq/coinbase-advanced-python,660f2f07,requests,treq,kmiq@coinbase-advanced-python__660f2f07,requests__treq,36,36,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,204,0
arvatoaws-labs@k8soptimizer__212a7278__requests__aiohttp,arvatoaws-labs/k8soptimizer,212a7278,requests,aiohttp,arvatoaws-labs@k8soptimizer__212a7278,requests__aiohttp,47,47,True,47,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,399,0
beancount@beanquery__51ad2619__click__typer,beancount/beanquery,51ad2619,click,typer,beancount@beanquery__51ad2619,click__typer,255,241,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,22,0
junah201@atcoder-readme-stats__c41ed032__requests__pycurl,junah201/atcoder-readme-stats,c41ed032,requests,pycurl,junah201@atcoder-readme-stats__c41ed032,requests__pycurl,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,22,0
invinet@python-en16931__5e3a4a6c__requests__urllib3,invinet/python-en16931,5e3a4a6c,requests,urllib3,invinet@python-en16931__5e3a4a6c,requests__urllib3,69,69,True,69,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,53,0
google@github_nonpublic_api__895a9075__requests__requests_futures,google/github_nonpublic_api,895a9075,requests,requests_futures,google@github_nonpublic_api__895a9075,requests__requests_futures,12,12,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,21,0
andreroggeri@pynubank__3a35d906__colorama__rich,andreroggeri/pynubank,3a35d906,colorama,rich,andreroggeri@pynubank__3a35d906,colorama__rich,328,327,True,327,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,18,0
suadelabs@rattr__e9fa5ef3__attrs__cattrs,suadelabs/rattr,e9fa5ef3,attrs,cattrs,suadelabs@rattr__e9fa5ef3,attrs__cattrs,1108,1085,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,122,0
lamoreauxlab@srpenergy-api-client-python__693bafd8__requests__treq,lamoreauxlab/srpenergy-api-client-python,693bafd8,requests,treq,lamoreauxlab@srpenergy-api-client-python__693bafd8,requests__treq,43,43,True,24,0.5581395348837209,-1,-1,True,24,0.5581395348837209,0,0.0,False,-1,0.5581395348837209,-1,-1.0,0.5581395348837209,llmmig,,-1,-1,-1,-1,93,0
georg-un@kneebow__e48f3aac__matplotlib__seaborn,georg-un/kneebow,e48f3aac,matplotlib,seaborn,georg-un@kneebow__e48f3aac,matplotlib__seaborn,8,8,True,8,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,5,0
authomize@connectors-rest-api-client__3fa115d3__requests__aiohttp,authomize/connectors-rest-api-client,3fa115d3,requests,aiohttp,authomize@connectors-rest-api-client__3fa115d3,requests__aiohttp,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,60,0
alexferl@vyper__a0a6ea7f__toml__tomli,alexferl/vyper,a0a6ea7f,toml,tomli,alexferl@vyper__a0a6ea7f,toml__tomli,42,42,True,42,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,17,0
astelmach01@tinylang__7ea9f90f__python-dotenv__environs,astelmach01/tinylang,7ea9f90f,python-dotenv,environs,astelmach01@tinylang__7ea9f90f,python-dotenv__environs,6,6,True,6,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
giuliorossetti@ash__1106b609__matplotlib__seaborn,giuliorossetti/ash,1106b609,matplotlib,seaborn,giuliorossetti@ash__1106b609,matplotlib__seaborn,80,77,True,73,0.948051948051948,-1,-1,False,-1,0.948051948051948,-1,-1.0,False,-1,0.948051948051948,-1,-1.0,0.948051948051948,llmmig,,-1,-1,-1,-1,35,0
colour-science@colour-datasets__aa4ae7be__tqdm__alive-progress,colour-science/colour-datasets,aa4ae7be,tqdm,alive-progress,colour-science@colour-datasets__aa4ae7be,tqdm__alive-progress,107,43,True,43,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,33,0
jannisborn@paperscraper__fa7c5e26__tqdm__alive-progress,jannisborn/paperscraper,fa7c5e26,tqdm,alive-progress,jannisborn@paperscraper__fa7c5e26,tqdm__alive-progress,47,38,True,29,0.7631578947368421,-1,-1,False,-1,0.7631578947368421,-1,-1.0,False,-1,0.7631578947368421,-1,-1.0,0.7631578947368421,llmmig,,-1,-1,-1,-1,145,0
knovichikhin@pyemv__d7df75c3__cryptography__pycryptodome,knovichikhin/pyemv,d7df75c3,cryptography,pycryptodome,knovichikhin@pyemv__d7df75c3,cryptography__pycryptodome,231,231,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,29,0
paytmmoney@pypmclient__8f966de0__httpx__aiohttp,paytmmoney/pypmclient,8f966de0,httpx,aiohttp,paytmmoney@pypmclient__8f966de0,httpx__aiohttp,116,89,True,54,0.6067415730337079,-1,-1,False,-1,0.6067415730337079,-1,-1.0,True,66,0.7415730337078652,12,0.2222222222222222,0.7415730337078652,async_transform,,-1,-1,-1,-1,873,0
cskorpion@vmprof-firefox-converter__e1f6bb79__flask__fastapi,cskorpion/vmprof-firefox-converter,e1f6bb79,flask,fastapi,cskorpion@vmprof-firefox-converter__e1f6bb79,flask__fastapi,59,56,True,56,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,47,0
