id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc,dev_effort_saving
jborchma@qtrade__7f89efd9__requests__treq,jborchma/qtrade,7f89efd9,requests,treq,jborchma@qtrade__7f89efd9,requests__treq,18,18,True,3,0.16666666666666666,-1,-1,True,3,0.16666666666666666,0,0.0,True,4,0.2222222222222222,1,0.3333333333333333,0.2222222222222222,async_transform,,-1,-1.0,-1,-1.0,768,0,
seamile@jsonfmt__c6f6d17f__toml__tomlkit,seamile/jsonfmt,c6f6d17f,toml,tomlkit,seamile@jsonfmt__c6f6d17f,toml__tomlkit,50,48,True,47,0.9583333333333334,-1,-1,False,-1,0.9583333333333334,-1,-1.0,False,-1,0.9583333333333334,-1,-1.0,0.9583333333333334,llmmig,True,47,0.9583333333333334,0,0.0,6,0,
junah201@atcoder-readme-stats__c41ed032__requests__httpx,junah201/atcoder-readme-stats,c41ed032,requests,httpx,junah201@atcoder-readme-stats__c41ed032,requests__httpx,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,4,0,
alpden550@encrypt-decrypt-fields__a0029320__cryptography__pycryptodome,alpden550/encrypt-decrypt-fields,a0029320,cryptography,pycryptodome,alpden550@encrypt-decrypt-fields__a0029320,cryptography__pycryptodome,16,16,True,14,0.875,-1,-1,False,-1,0.875,-1,-1.0,False,-1,0.875,-1,-1.0,0.875,llmmig,,-1,-1.0,-1,-1.0,37,0,
dell@python-powerflex__d590af9d__requests__treq,dell/python-powerflex,d590af9d,requests,treq,dell@python-powerflex__d590af9d,requests__treq,326,326,True,12,0.03680981595092025,-1,-1,True,0,0.03680981595092025,-12,-1.0,True,0,0.03680981595092025,-12,-1.0,0.03680981595092025,llmmig,,-1,-1.0,-1,-1.0,4372,0,
xchwarze@samsung-tv-ws-api__243b6952__requests__requests_futures,xchwarze/samsung-tv-ws-api,243b6952,requests,requests_futures,xchwarze@samsung-tv-ws-api__243b6952,requests__requests_futures,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,16,0,
joeyagreco@sleeper__f5beb770__requests__urllib3,joeyagreco/sleeper,f5beb770,requests,urllib3,joeyagreco@sleeper__f5beb770,requests__urllib3,49,49,True,28,0.5714285714285714,-1,-1,False,-1,0.5714285714285714,-1,-1.0,False,-1,0.5714285714285714,-1,-1.0,0.5714285714285714,llmmig,,-1,-1.0,-1,-1.0,25,0,
ornl@tx2__ce713605__matplotlib__plotly,ornl/tx2,ce713605,matplotlib,plotly,ornl@tx2__ce713605,matplotlib__plotly,27,27,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,377,0,
glassonion1@anonypy__2a172285__matplotlib__seaborn,glassonion1/anonypy,2a172285,matplotlib,seaborn,glassonion1@anonypy__2a172285,matplotlib__seaborn,10,10,True,10,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,4,0,
dknowles2@pyschlage__5c48dcd0__requests__pycurl,dknowles2/pyschlage,5c48dcd0,requests,pycurl,dknowles2@pyschlage__5c48dcd0,requests__pycurl,58,54,True,45,0.8333333333333334,-1,-1,False,-1,0.8333333333333334,-1,-1.0,False,-1,0.8333333333333334,-1,-1.0,0.8333333333333334,llmmig,,-1,-1.0,-1,-1.0,316,0,
saaste@fmi-weather-client__dfdda122__requests__requests_futures,saaste/fmi-weather-client,dfdda122,requests,requests_futures,saaste@fmi-weather-client__dfdda122,requests__requests_futures,21,21,True,10,0.47619047619047616,-1,-1,False,-1,0.47619047619047616,-1,-1.0,False,-1,0.47619047619047616,-1,-1.0,0.47619047619047616,llmmig,,-1,-1.0,-1,-1.0,10,0,
mindsdb@mindsdb_sql__5a7cf55c__sqlalchemy__tortoise-orm,mindsdb/mindsdb_sql,5a7cf55c,sqlalchemy,tortoise-orm,mindsdb@mindsdb_sql__5a7cf55c,sqlalchemy__tortoise-orm,689,688,True,684,0.9941860465116279,-1,-1,True,684,0.9941860465116279,0,0.0,True,684,0.9941860465116279,0,0.0,0.9941860465116279,llmmig,,-1,-1.0,-1,-1.0,279,0,
codewithemad@apyrat__de1852d8__click__plac,codewithemad/apyrat,de1852d8,click,plac,codewithemad@apyrat__de1852d8,click__plac,8,7,True,4,0.5714285714285714,-1,-1,True,0,0.5714285714285714,-4,-1.0,False,-1,0.5714285714285714,-1,-1.0,0.5714285714285714,llmmig,,-1,-1.0,-1,-1.0,70,0,
heavenshell@py-doq__75acafb9__toml__tomlkit,heavenshell/py-doq,75acafb9,toml,tomlkit,heavenshell@py-doq__75acafb9,toml__tomlkit,92,92,True,92,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,7,0,
unpywall@unpywall__7909fde0__requests__httpx,unpywall/unpywall,7909fde0,requests,httpx,unpywall@unpywall__7909fde0,requests__httpx,26,24,True,23,0.9583333333333334,-1,-1,False,-1,0.9583333333333334,-1,-1.0,False,-1,0.9583333333333334,-1,-1.0,0.9583333333333334,llmmig,,-1,-1.0,-1,-1.0,42,0,
andreax79@python-securid__ca333b8c__cryptography__pycryptodome,andreax79/python-securid,ca333b8c,cryptography,pycryptodome,andreax79@python-securid__ca333b8c,cryptography__pycryptodome,34,34,True,34,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,12,0,
opendilab@di-toolkit__8d728a42__matplotlib__plotly,opendilab/di-toolkit,8d728a42,matplotlib,plotly,opendilab@di-toolkit__8d728a42,matplotlib__plotly,55,54,True,54,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,60,0,
giuliorossetti@ash__1106b609__matplotlib__plotly,giuliorossetti/ash,1106b609,matplotlib,plotly,giuliorossetti@ash__1106b609,matplotlib__plotly,80,79,True,72,0.9113924050632911,-1,-1,True,70,0.9113924050632911,-2,-0.027777777777777776,False,-1,0.9113924050632911,-1,-1.0,0.9113924050632911,llmmig,,-1,-1.0,-1,-1.0,58,0,
rick12000@confopt__fbec2fdd__tqdm__progressbar2,rick12000/confopt,fbec2fdd,tqdm,progressbar2,rick12000@confopt__fbec2fdd,tqdm__progressbar2,109,109,True,92,0.8440366972477065,-1,-1,True,108,0.9908256880733946,16,0.17391304347826086,False,-1,0.9908256880733946,-1,-1.0,0.9908256880733946,merge_skipped,,-1,-1.0,-1,-1.0,83,0,
github@stale-repos__0e3c3084__python-dotenv__environs,github/stale-repos,0e3c3084,python-dotenv,environs,github@stale-repos__0e3c3084,python-dotenv__environs,26,26,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,46,0,
junah201@atcoder-readme-stats__c41ed032__beautifulsoup4__pyquery,junah201/atcoder-readme-stats,c41ed032,beautifulsoup4,pyquery,junah201@atcoder-readme-stats__c41ed032,beautifulsoup4__pyquery,7,7,True,1,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,False,-1,0.14285714285714285,-1,-1.0,0.14285714285714285,llmmig,,-1,-1.0,-1,-1.0,21,0,
pklauke@pycamunda__fdab7274__requests__urllib3,pklauke/pycamunda,fdab7274,requests,urllib3,pklauke@pycamunda__fdab7274,requests__urllib3,999,999,True,473,0.47347347347347346,-1,-1,True,506,0.5065065065065065,33,0.06976744186046512,False,-1,0.5065065065065065,-1,-1.0,0.5065065065065065,merge_skipped,,-1,-1.0,-1,-1.0,60,0,
junah201@atcoder-readme-stats__c41ed032__requests__urllib3,junah201/atcoder-readme-stats,c41ed032,requests,urllib3,junah201@atcoder-readme-stats__c41ed032,requests__urllib3,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,7,0,
12932@cf-speedtest__78d9ee1d__requests__urllib3,12932/cf-speedtest,78d9ee1d,requests,urllib3,12932@cf-speedtest__78d9ee1d,requests__urllib3,51,49,True,32,0.6530612244897959,-1,-1,True,40,0.8163265306122449,8,0.25,False,-1,0.8163265306122449,-1,-1.0,0.8163265306122449,merge_skipped,,-1,-1.0,-1,-1.0,91,0,
google@github_nonpublic_api__895a9075__requests__treq,google/github_nonpublic_api,895a9075,requests,treq,google@github_nonpublic_api__895a9075,requests__treq,12,12,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,12,1.0,12,1.0,1.0,async_transform,,-1,-1.0,-1,-1.0,289,0,
miguelgrinberg@microblog-api__e250d711__requests__urllib3,miguelgrinberg/microblog-api,e250d711,requests,urllib3,miguelgrinberg@microblog-api__e250d711,requests__urllib3,44,44,True,43,0.9772727272727273,-1,-1,False,-1,0.9772727272727273,-1,-1.0,False,-1,0.9772727272727273,-1,-1.0,0.9772727272727273,llmmig,,-1,-1.0,-1,-1.0,51,0,
bigcommerce@bigcommerce-api-python__599b27e6__requests__urllib3,bigcommerce/bigcommerce-api-python,599b27e6,requests,urllib3,bigcommerce@bigcommerce-api-python__599b27e6,requests__urllib3,38,38,True,0,0.0,-1,-1,True,27,0.7105263157894737,27,1.0,False,-1,0.7105263157894737,-1,-1.0,0.7105263157894737,merge_skipped,,-1,-1.0,-1,-1.0,49,0,
polymarket@py-clob-client__8ced2024__requests__treq,polymarket/py-clob-client,8ced2024,requests,treq,polymarket@py-clob-client__8ced2024,requests__treq,68,68,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,48,0,
sarartur@chess.com__fdd85340__requests__httpx,sarartur/chess.com,fdd85340,requests,httpx,sarartur@chess.com__fdd85340,requests__httpx,103,97,True,6,0.061855670103092786,-1,-1,False,-1,0.061855670103092786,-1,-1.0,False,-1,0.061855670103092786,-1,-1.0,0.061855670103092786,llmmig,,-1,-1.0,-1,-1.0,58,0,
xchwarze@samsung-tv-ws-api__243b6952__requests__urllib3,xchwarze/samsung-tv-ws-api,243b6952,requests,urllib3,xchwarze@samsung-tv-ws-api__243b6952,requests__urllib3,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,25,0,
osmlab@maproulette-python-client__a610f25a__requests__pycurl,osmlab/maproulette-python-client,a610f25a,requests,pycurl,osmlab@maproulette-python-client__a610f25a,requests__pycurl,68,68,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,134,0,
bayesiains@nflows__5d223444__matplotlib__plotly,bayesiains/nflows,5d223444,matplotlib,plotly,bayesiains@nflows__5d223444,matplotlib__plotly,154,154,True,154,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,5,0,
jaldekoa@bcra-wrapper__73c84046__requests__aiohttp,jaldekoa/bcra-wrapper,73c84046,requests,aiohttp,jaldekoa@bcra-wrapper__73c84046,requests__aiohttp,199,199,True,198,0.9949748743718593,-1,-1,False,-1,0.9949748743718593,-1,-1.0,True,0,0.9949748743718593,-198,-1.0,0.9949748743718593,llmmig,,-1,-1.0,-1,-1.0,118,0,
avinassh@haxor__8c0cb6be__requests__pycurl,avinassh/haxor,8c0cb6be,requests,pycurl,avinassh@haxor__8c0cb6be,requests__pycurl,31,30,True,0,0.0,-1,-1,True,24,0.8,24,1.0,False,-1,0.8,-1,-1.0,0.8,merge_skipped,,-1,-1.0,-1,-1.0,57,0,
abinthomasonline@repopack-py__dc2b9243__chardet__charset-normalizer,abinthomasonline/repopack-py,dc2b9243,chardet,charset-normalizer,abinthomasonline@repopack-py__dc2b9243,chardet__charset-normalizer,21,21,True,21,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,5,0,
miguelgrinberg@microblog-api__e250d711__flask__sanic,miguelgrinberg/microblog-api,e250d711,flask,sanic,miguelgrinberg@microblog-api__e250d711,flask__sanic,44,44,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,440,0,
j4asper@dmr.py__8f335fd5__aiohttp__httpx,j4asper/dmr.py,8f335fd5,aiohttp,httpx,j4asper@dmr.py__8f335fd5,aiohttp__httpx,13,12,True,7,0.5833333333333334,-1,-1,False,-1,0.5833333333333334,-1,-1.0,False,-1,0.5833333333333334,-1,-1.0,0.5833333333333334,llmmig,,-1,-1.0,-1,-1.0,53,0,
saleweaver@rapid-rest-client__79aa8970__requests__requests_futures,saleweaver/rapid-rest-client,79aa8970,requests,requests_futures,saleweaver@rapid-rest-client__79aa8970,requests__requests_futures,9,9,True,9,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,20,0,
green-api@whatsapp-api-client-python__82b8d509__requests__aiohttp,green-api/whatsapp-api-client-python,82b8d509,requests,aiohttp,green-api@whatsapp-api-client-python__82b8d509,requests__aiohttp,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,381,0,
glassonion1@anonypy__2a172285__matplotlib__altair,glassonion1/anonypy,2a172285,matplotlib,altair,glassonion1@anonypy__2a172285,matplotlib__altair,10,10,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,51,0,
pagerduty@pdpyras__a4b14c5c__requests__treq,pagerduty/pdpyras,a4b14c5c,requests,treq,pagerduty@pdpyras__a4b14c5c,requests__treq,25,25,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,30,0,
spryngtime@openai-load-balancer__b46dfd82__python-dotenv__environs,spryngtime/openai-load-balancer,b46dfd82,python-dotenv,environs,spryngtime@openai-load-balancer__b46dfd82,python-dotenv__environs,22,22,True,22,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,11,0,
irahorecka@comics__47a0b5c2__requests__treq,irahorecka/comics,47a0b5c2,requests,treq,irahorecka@comics__47a0b5c2,requests__treq,18,9,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,8,0.8888888888888888,8,1.0,0.8888888888888888,async_transform,,-1,-1.0,-1,-1.0,117,0,
opendilab@di-toolkit__8d728a42__click__typer,opendilab/di-toolkit,8d728a42,click,typer,opendilab@di-toolkit__8d728a42,click__typer,55,54,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,90,0,
smartystreets@smartystreets-python-sdk__af56ea7f__requests__aiohttp,smartystreets/smartystreets-python-sdk,af56ea7f,requests,aiohttp,smartystreets@smartystreets-python-sdk__af56ea7f,requests__aiohttp,83,83,True,71,0.8554216867469879,-1,-1,False,-1,0.8554216867469879,-1,-1.0,True,76,0.9156626506024096,5,0.07042253521126761,0.9156626506024096,async_transform,,-1,-1.0,-1,-1.0,166,0,
blackrock@ingen__a6977a33__aiohttp__httpx,blackrock/ingen,a6977a33,aiohttp,httpx,blackrock@ingen__a6977a33,aiohttp__httpx,361,339,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,44,0,
infomaniak@certbot-dns-infomaniak__33519931__requests__httpx,infomaniak/certbot-dns-infomaniak,33519931,requests,httpx,infomaniak@certbot-dns-infomaniak__33519931,requests__httpx,11,11,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,48,0,
julian@venvs__71ef4365__tqdm__alive-progress,julian/venvs,71ef4365,tqdm,alive-progress,julian@venvs__71ef4365,tqdm__alive-progress,83,77,True,76,0.987012987012987,-1,-1,False,-1,0.987012987012987,-1,-1.0,False,-1,0.987012987012987,-1,-1.0,0.987012987012987,llmmig,,-1,-1.0,-1,-1.0,32,0,
jundymek@free-proxy__6e391030__requests__pycurl,jundymek/free-proxy,6e391030,requests,pycurl,jundymek@free-proxy__6e391030,requests__pycurl,17,17,True,17,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,38,0,
pymike00@tinychat__cade1f91__requests__httpx,pymike00/tinychat,cade1f91,requests,httpx,pymike00@tinychat__cade1f91,requests__httpx,21,21,True,18,0.8571428571428571,-1,-1,False,-1,0.8571428571428571,-1,-1.0,False,-1,0.8571428571428571,-1,-1.0,0.8571428571428571,llmmig,,-1,-1.0,-1,-1.0,87,0,
martin-majlis@wikipedia-api__a58db566__requests__aiohttp,martin-majlis/wikipedia-api,a58db566,requests,aiohttp,martin-majlis@wikipedia-api__a58db566,requests__aiohttp,66,66,True,1,0.015151515151515152,-1,-1,True,0,0.015151515151515152,-1,-1.0,True,1,0.015151515151515152,0,0.0,0.015151515151515152,llmmig,,-1,-1.0,-1,-1.0,1166,0,
cronitorio@cronitor-python__cdbae557__requests__httpx,cronitorio/cronitor-python,cdbae557,requests,httpx,cronitorio@cronitor-python__cdbae557,requests__httpx,18,18,True,12,0.6666666666666666,-1,-1,False,-1,0.6666666666666666,-1,-1.0,False,-1,0.6666666666666666,-1,-1.0,0.6666666666666666,llmmig,,-1,-1.0,-1,-1.0,43,0,
capitalone@edgetest__dfc8b73c__tabulate__prettytable,capitalone/edgetest,dfc8b73c,tabulate,prettytable,capitalone@edgetest__dfc8b73c,tabulate__prettytable,56,50,True,35,0.7,-1,-1,False,-1,0.7,-1,-1.0,False,-1,0.7,-1,-1.0,0.7,llmmig,,-1,-1.0,-1,-1.0,19,0,
internetarchive@openlibrary-client__7e45d512__requests__httpx,internetarchive/openlibrary-client,7e45d512,requests,httpx,internetarchive@openlibrary-client__7e45d512,requests__httpx,46,46,True,24,0.5217391304347826,-1,-1,True,46,1.0,22,0.9166666666666666,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,85,0,
kmiq@coinbase-advanced-python__660f2f07__requests__httpx,kmiq/coinbase-advanced-python,660f2f07,requests,httpx,kmiq@coinbase-advanced-python__660f2f07,requests__httpx,36,36,True,1,0.027777777777777776,-1,-1,True,1,0.027777777777777776,0,0.0,False,-1,0.027777777777777776,-1,-1.0,0.027777777777777776,llmmig,,-1,-1.0,-1,-1.0,54,0,
d-rickyy-b@pastepwn__cde6e968__requests__pycurl,d-rickyy-b/pastepwn,cde6e968,requests,pycurl,d-rickyy-b@pastepwn__cde6e968,requests__pycurl,236,233,True,233,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,106,0,
david96182@ninjemail__2a52a8cc__requests__pycurl,david96182/ninjemail,2a52a8cc,requests,pycurl,david96182@ninjemail__2a52a8cc,requests__pycurl,85,85,True,64,0.7529411764705882,-1,-1,False,-1,0.7529411764705882,-1,-1.0,False,-1,0.7529411764705882,-1,-1.0,0.7529411764705882,llmmig,,-1,-1.0,-1,-1.0,486,0,
electronic-mango@simple-justwatch-python-api__5524c491__httpx__requests,electronic-mango/simple-justwatch-python-api,5524c491,httpx,requests,electronic-mango@simple-justwatch-python-api__5524c491,httpx__requests,35,35,True,35,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,2,0,
coguardio@coguard-cli__48207839__requests__treq,coguardio/coguard-cli,48207839,requests,treq,coguardio@coguard-cli__48207839,requests__treq,379,355,True,0,0.0,-1,-1,True,319,0.895774647887324,319,1.0,True,329,0.923943661971831,10,0.03134796238244514,0.923943661971831,async_transform,,-1,-1.0,-1,-1.0,124,0,
opendilab@di-toolkit__8d728a42__click__plac,opendilab/di-toolkit,8d728a42,click,plac,opendilab@di-toolkit__8d728a42,click__plac,55,54,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,78,0,
bheinzerling@bpemb__a75008c1__requests__pycurl,bheinzerling/bpemb,a75008c1,requests,pycurl,bheinzerling@bpemb__a75008c1,requests__pycurl,20,19,True,18,0.9473684210526315,-1,-1,False,-1,0.9473684210526315,-1,-1.0,False,-1,0.9473684210526315,-1,-1.0,0.9473684210526315,llmmig,,-1,-1.0,-1,-1.0,65,0,
lukasschwab@arxiv.py__a1180d0e__requests__requests_futures,lukasschwab/arxiv.py,a1180d0e,requests,requests_futures,lukasschwab@arxiv.py__a1180d0e,requests__requests_futures,25,25,True,18,0.72,-1,-1,False,-1,0.72,-1,-1.0,False,-1,0.72,-1,-1.0,0.72,llmmig,,-1,-1.0,-1,-1.0,31,0,
raphaelm@python-fints__0dc1a801__requests__treq,raphaelm/python-fints,0dc1a801,requests,treq,raphaelm@python-fints__0dc1a801,requests__treq,68,65,True,53,0.8153846153846154,-1,-1,False,-1,0.8153846153846154,-1,-1.0,True,60,0.9230769230769231,7,0.1320754716981132,0.9230769230769231,async_transform,,-1,-1.0,-1,-1.0,201,0,
authomize@connectors-rest-api-client__3fa115d3__requests__treq,authomize/connectors-rest-api-client,3fa115d3,requests,treq,authomize@connectors-rest-api-client__3fa115d3,requests__treq,1,1,True,1,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,62,0,
git-shogg@finsec__e64e34a9__requests__pycurl,git-shogg/finsec,e64e34a9,requests,pycurl,git-shogg@finsec__e64e34a9,requests__pycurl,7,7,True,1,0.14285714285714285,-1,-1,True,1,0.14285714285714285,0,0.0,False,-1,0.14285714285714285,-1,-1.0,0.14285714285714285,llmmig,,-1,-1.0,-1,-1.0,140,0,
saleweaver@rapid-rest-client__79aa8970__requests__urllib3,saleweaver/rapid-rest-client,79aa8970,requests,urllib3,saleweaver@rapid-rest-client__79aa8970,requests__urllib3,9,9,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,79,0,
infomaniak@certbot-dns-infomaniak__33519931__requests__treq,infomaniak/certbot-dns-infomaniak,33519931,requests,treq,infomaniak@certbot-dns-infomaniak__33519931,requests__treq,11,11,True,3,0.2727272727272727,-1,-1,False,-1,0.2727272727272727,-1,-1.0,True,3,0.2727272727272727,0,0.0,0.2727272727272727,llmmig,,-1,-1.0,-1,-1.0,222,0,
jacob-y@django-clean-architecture__103d89e4__requests__httpx,jacob-y/django-clean-architecture,103d89e4,requests,httpx,jacob-y@django-clean-architecture__103d89e4,requests__httpx,15,15,True,12,0.8,-1,-1,False,-1,0.8,-1,-1.0,False,-1,0.8,-1,-1.0,0.8,llmmig,,-1,-1.0,-1,-1.0,14,0,
coguardio@coguard-cli__48207839__requests__pycurl,coguardio/coguard-cli,48207839,requests,pycurl,coguardio@coguard-cli__48207839,requests__pycurl,379,356,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,275,0,
jacob-y@django-clean-architecture__103d89e4__requests__requests_futures,jacob-y/django-clean-architecture,103d89e4,requests,requests_futures,jacob-y@django-clean-architecture__103d89e4,requests__requests_futures,15,15,True,12,0.8,-1,-1,False,-1,0.8,-1,-1.0,False,-1,0.8,-1,-1.0,0.8,llmmig,,-1,-1.0,-1,-1.0,23,0,
juanjosalvador@nyaapy__38df01c2__requests__requests_futures,juanjosalvador/nyaapy,38df01c2,requests,requests_futures,juanjosalvador@nyaapy__38df01c2,requests__requests_futures,4,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,15,0,
icon-project@icon-sdk-python__50c75a50__requests__treq,icon-project/icon-sdk-python,50c75a50,requests,treq,icon-project@icon-sdk-python__50c75a50,requests__treq,134,129,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,485,0,
12932@cf-speedtest__78d9ee1d__requests__treq,12932/cf-speedtest,78d9ee1d,requests,treq,12932@cf-speedtest__78d9ee1d,requests__treq,51,49,True,32,0.6530612244897959,-1,-1,False,-1,0.6530612244897959,-1,-1.0,True,34,0.6938775510204082,2,0.0625,0.6938775510204082,async_transform,,-1,-1.0,-1,-1.0,225,0,
josephbarbierdarnal@pyfonts__49bc8432__matplotlib__plotly,josephbarbierdarnal/pyfonts,49bc8432,matplotlib,plotly,josephbarbierdarnal@pyfonts__49bc8432,matplotlib__plotly,31,31,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,7,0,
python-cas@python-cas__5697dcc5__requests__urllib3,python-cas/python-cas,5697dcc5,requests,urllib3,python-cas@python-cas__5697dcc5,requests__urllib3,21,21,True,20,0.9523809523809523,-1,-1,False,-1,0.9523809523809523,-1,-1.0,False,-1,0.9523809523809523,-1,-1.0,0.9523809523809523,llmmig,,-1,-1.0,-1,-1.0,62,0,
hwonyo@naver_talk_sdk__bf64ca59__requests__httpx,hwonyo/naver_talk_sdk,bf64ca59,requests,httpx,hwonyo@naver_talk_sdk__bf64ca59,requests__httpx,60,60,True,39,0.65,-1,-1,False,-1,0.65,-1,-1.0,False,-1,0.65,-1,-1.0,0.65,llmmig,,-1,-1.0,-1,-1.0,12,0,
github@cleanowners__ab30fba5__python-dotenv__dynaconf,github/cleanowners,ab30fba5,python-dotenv,dynaconf,github@cleanowners__ab30fba5,python-dotenv__dynaconf,37,37,True,30,0.8108108108108109,-1,-1,False,-1,0.8108108108108109,-1,-1.0,False,-1,0.8108108108108109,-1,-1.0,0.8108108108108109,llmmig,,-1,-1.0,-1,-1.0,37,0,
datamade@census__dd8b5b5e__requests__aiohttp,datamade/census,dd8b5b5e,requests,aiohttp,datamade@census__dd8b5b5e,requests__aiohttp,17,17,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,696,0,
omadson@fuzzy-c-means__c1195969__tqdm__alive-progress,omadson/fuzzy-c-means,c1195969,tqdm,alive-progress,omadson@fuzzy-c-means__c1195969,tqdm__alive-progress,2,2,True,2,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,29,0,
